parent_code,sub_code,sub_name
AA207,―  AA207913,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207910,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207904,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207903,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207900,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207652,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207650,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207612,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207610,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207602,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207600,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207152,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207150,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207112,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207110,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207102,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207100,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207090,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207080,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207055,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207054,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207053,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207050,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207015,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207014,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207013,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207010,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207005,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207004,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA207,―  AA207003,재진진찰료-상급종합병원에 설치된 치과대학부속치과병원
AA209,―  AA209954,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209953,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209950,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209914,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209913,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209910,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209904,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209903,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209900,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209652,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209650,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209622,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209620,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209612,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209610,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209602,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209600,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209152,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209150,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209122,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209120,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209112,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209110,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209102,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209100,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209090,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209080,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209054,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209053,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209050,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209014,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209013,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209010,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209004,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA209,―  AA209003,"재진진찰료-치과병원, 병원·요양병원·한방병원 내 치과"
AA222,,"재진-물리치료,주사등을 시술받은 경우"
AA250,―  AA250652,재진진찰료-의원-만성질환관리제
AA250,―  AA250650,재진진찰료-의원-만성질환관리제
AA250,―  AA250632,재진진찰료-의원-만성질환관리제
AA250,―  AA250630,재진진찰료-의원-만성질환관리제
AA250,―  AA250622,재진진찰료-의원-만성질환관리제
AA250,―  AA250620,재진진찰료-의원-만성질환관리제
AA250,―  AA250612,재진진찰료-의원-만성질환관리제
AA250,―  AA250610,재진진찰료-의원-만성질환관리제
AA250,―  AA250602,재진진찰료-의원-만성질환관리제
AA250,―  AA250600,재진진찰료-의원-만성질환관리제
AA250,―  AA250152,재진진찰료-의원-만성질환관리제
AA250,―  AA250150,재진진찰료-의원-만성질환관리제
AA250,―  AA250132,재진진찰료-의원-만성질환관리제
AA250,―  AA250130,재진진찰료-의원-만성질환관리제
AA250,―  AA250122,재진진찰료-의원-만성질환관리제
AA250,―  AA250120,재진진찰료-의원-만성질환관리제
AA250,―  AA250112,재진진찰료-의원-만성질환관리제
AA250,―  AA250110,재진진찰료-의원-만성질환관리제
AA250,―  AA250102,재진진찰료-의원-만성질환관리제
AA250,―  AA250100,재진진찰료-의원-만성질환관리제
AA250,―  AA250055,재진진찰료-의원-만성질환관리제
AA250,―  AA250054,재진진찰료-의원-만성질환관리제
AA250,―  AA250053,재진진찰료-의원-만성질환관리제
AA250,―  AA250050,재진진찰료-의원-만성질환관리제
AA250,―  AA250035,재진진찰료-의원-만성질환관리제
AA250,―  AA250034,재진진찰료-의원-만성질환관리제
AA250,―  AA250033,재진진찰료-의원-만성질환관리제
AA250,―  AA250030,재진진찰료-의원-만성질환관리제
AA250,―  AA250015,재진진찰료-의원-만성질환관리제
AA250,―  AA250014,재진진찰료-의원-만성질환관리제
AA250,―  AA250013,재진진찰료-의원-만성질환관리제
AA250,―  AA250010,재진진찰료-의원-만성질환관리제
AA250,―  AA250005,재진진찰료-의원-만성질환관리제
AA250,―  AA250004,재진진찰료-의원-만성질환관리제
AA250,―  AA250003,재진진찰료-의원-만성질환관리제
AA250,―  AA250002,재진진찰료-부속 의료기관 의원-만성질환관리제
AA254,―  AA254652,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254650,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254632,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254630,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254622,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254621,재진진찰료-보건의료원 내 의과
AA254,―  AA254620,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254612,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254611,재진진찰료-보건의료원 내 의과
AA254,―  AA254610,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254602,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254600,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254152,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254150,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254132,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254130,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254122,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254121,재진진찰료-보건의료원 내 의과
AA254,―  AA254120,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254112,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254111,재진진찰료-보건의료원 내 의과
AA254,―  AA254110,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254102,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254100,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254090,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254080,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254055,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254054,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254053,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254050,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254035,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254034,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254033,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254030,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254015,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254014,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254013,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254011,재진진찰료-보건의료원 내 의과
AA254,―  AA254010,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254005,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254004,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254003,"재진진찰료-의원,보건의료원 내 의과"
AA254,―  AA254002,재진진찰료-부속 의료기관 의원
AA255,―  AA255950,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255910,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255900,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255652,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255650,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255622,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255620,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255612,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255610,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255602,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255600,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255152,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255150,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255122,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255120,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255112,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255110,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255102,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
AA255,―  AA255100,"재진진찰료-병원, 요양병원·한방병원·치과병원 내 의과"
